precision,trace,eigenvalue,accuracy,batch_size,learning_rate
3,1697.9086213111877,3.5067598819732666,0.7912326455116272,512,0.003125
3,7935.27848815918,6.616747856140137,0.7354600429534912,512,0.0015625
3,41540.035331726074,104.6491928100586,0.38818359375,1024,0.1
3,37362.60256195068,72.5848617553711,0.5283203125,1024,0.05
3,5983.766179859638,22.008148193359375,0.6923828125,1024,0.025
3,4074.2705352306366,11.502205848693848,0.7197265625,1024,0.0125
3,2138.9611999988556,4.108405590057373,0.777587890625,1024,0.00625
3,7865.752098083496,9.047867774963379,0.727783203125,1024,0.003125
3,7838.705801010132,7.060582160949707,0.762451171875,1024,0.0015625
4,3.461485538480691e-07,2.8287097109114256e-09,0.09875801205635071,16,0.1
4,-0.1938149922007142,-0.002190840896219015,0.09655448794364929,16,0.05
4,110789.94719314575,666.9647827148438,0.4917868673801422,16,0.025
4,20314.228101730347,195.908447265625,0.49899840354919434,16,0.0125
4,17561.782175540924,70.73057556152344,0.6720753312110901,16,0.00625
4,8016.380395889282,17.976451873779297,0.7137419581413269,16,0.003125
4,7837.63711643219,20.883468627929688,0.7245593070983887,16,0.0015625
4,-6.935900802405229,-0.06402789801359177,0.10196314007043839,32,0.1
4,136835.73984909058,670.118896484375,0.3313301205635071,32,0.05
4,316482.30403137207,977.7443237304688,0.4533253312110901,32,0.025
4,13834.726609230042,63.26781463623047,0.6017628312110901,32,0.0125
4,7129.1018579006195,36.298004150390625,0.7325721383094788,32,0.00625
4,2665.201363891363,6.327221870422363,0.7341746687889099,32,0.003125
4,3568.564190864563,7.470736980438232,0.778245210647583,32,0.0015625
4,4.8112607620963965e-32,-3.0046325090703667e-36,0.09775640815496445,64,0.1
4,22730.927169799805,258.9774475097656,0.3830128312110901,64,0.05
4,46243.224113464355,235.93739318847656,0.5160256624221802,64,0.025
4,-2825.371772289276,-51.526214599609375,0.7099359035491943,64,0.0125
4,4492.630472540855,19.393524169921875,0.7193509340286255,64,0.00625
4,5322.195019721985,13.604379653930664,0.7772436141967773,64,0.003125
4,3134.8141779899597,4.971741199493408,0.8253205418586731,64,0.0015625
4,64832.68103462458,668.6448364257812,0.3094951808452606,128,0.1
4,1312586.6252441406,3493.316650390625,0.40785256028175354,128,0.05
4,1558.9360218048096,-74.66122436523438,0.6496394276618958,128,0.025
4,6778.017169952393,38.11376953125,0.7419871687889099,128,0.0125
4,6314.328763008118,21.943634033203125,0.7758413553237915,128,0.00625
4,3579.2802510261536,7.743360996246338,0.7830528616905212,128,0.003125
4,4824.584400177002,4.599547386169434,0.7666265964508057,128,0.0015625
4,110714.99447250366,431.2116394042969,0.33244243264198303,256,0.1
4,-23909.087819218636,-342.34649658203125,0.5127466917037964,256,0.05
4,12662.422790050507,65.53712463378906,0.6866776347160339,256,0.025
4,4229.007187962532,9.74743366241455,0.7444490194320679,256,0.0125
4,2690.6659240722656,8.759003639221191,0.8055098652839661,256,0.00625
4,2841.8442125320435,6.448030471801758,0.8240131735801697,256,0.003125
4,7200.12873840332,6.123655319213867,0.8162006735801697,256,0.0015625
4,-6495.623013019562,-122.24066162109375,0.4136284589767456,512,0.1
4,32505.09561252594,147.09246826171875,0.6204426884651184,512,0.05
4,12749.462054252625,51.76463317871094,0.7220051884651184,512,0.025
4,5375.197117805481,16.265968322753906,0.7643229365348816,512,0.0125
4,2215.466554045677,4.28847599029541,0.7966579794883728,512,0.00625
4,4524.392347335815,4.685349941253662,0.7775607705116272,512,0.003125
4,8789.500007629395,9.095121383666992,0.8044704794883728,512,0.0015625
4,29316.987723827362,212.8091583251953,0.487060546875,1024,0.1
4,17264.561900138855,122.09497833251953,0.717529296875,1024,0.05
4,2055.1555856466293,9.90987777709961,0.693115234375,1024,0.025
4,3686.026656150818,9.675542831420898,0.744140625,1024,0.0125
4,3953.7801246643066,3.944159507751465,0.776611328125,1024,0.00625
4,8988.265314102173,10.610854148864746,0.796630859375,1024,0.003125
4,22358.945037841797,19.153017044067383,0.803466796875,1024,0.0015625
5,-2.6138843910519793e-11,-1.9115905728084054e-17,0.09415064007043839,16,0.1
5,738035.0922766626,6548.50341796875,0.33774039149284363,16,0.05
5,-980.5852355957031,-720.8798217773438,0.4377003312110901,16,0.025
5,32518.724086284637,193.05482482910156,0.5965544581413269,16,0.0125
5,24469.442059516907,134.92625427246094,0.7395833134651184,16,0.00625
5,9343.619476795197,23.556930541992188,0.7588140964508057,16,0.003125
5,2497.1030123233795,5.558579921722412,0.7894631624221802,16,0.0015625
5,0.0,0.0,0.09755609184503555,32,0.1
5,39784.41402435303,2960.782470703125,0.37419870495796204,32,0.05
5,-144837.86143493652,-1348.0489501953125,0.5416666865348816,32,0.025
5,4018.7450041770935,102.1549072265625,0.6870993375778198,32,0.0125
5,19705.494228363037,69.68141174316406,0.7582131624221802,32,0.00625
5,6332.647262573242,17.711227416992188,0.7576121687889099,32,0.003125
5,2190.8875646591187,3.2871041297912598,0.7810496687889099,32,0.0015625
5,1988.746484349249,18.537532806396484,0.15925480425357819,64,0.1
5,327317.5505218506,4569.09814453125,0.5066105723381042,64,0.05
5,78093.85832413286,385.7204284667969,0.5955528616905212,64,0.025
5,12750.183348476887,70.74517822265625,0.7137419581413269,64,0.0125
5,3037.648305416107,18.048036575317383,0.7634214758872986,64,0.00625
5,6795.765303850174,24.711654663085938,0.8040865659713745,64,0.003125
5,5985.4531173706055,9.834723472595215,0.8050881624221802,64,0.0015625
5,0.0,0.0,0.10276442021131516,128,0.1
5,-20544.7267036438,524.6373901367188,0.5488781929016113,128,0.05
5,17627.16692018509,65.7654037475586,0.5993589758872986,128,0.025
5,10907.529138088226,49.97724533081055,0.7604166865348816,128,0.0125
5,5057.1425194740295,12.632965087890625,0.7934695482254028,128,0.00625
5,4254.805545806885,6.960302829742432,0.7692307829856873,128,0.003125
5,4306.397232055664,4.106842041015625,0.8273237347602844,128,0.0015625
5,96745.9246711731,849.451416015625,0.42578125,256,0.1
5,6012.846476793289,160.07791137695312,0.6363075375556946,256,0.05
5,10994.473455429077,63.90159606933594,0.7481496930122375,256,0.025
5,7767.916513442993,29.755779266357422,0.7859786152839661,256,0.0125
5,9656.760080814362,21.850250244140625,0.8079769611358643,256,0.00625
5,5281.156028747559,6.99405574798584,0.7791940569877625,256,0.003125
5,5480.053258895874,7.835493564605713,0.8139391541481018,256,0.0015625
5,-56312.55648612976,-588.101318359375,0.4889322817325592,512,0.1
5,2307.5694766044617,-43.114280700683594,0.6009114384651184,512,0.05
5,7507.690200328827,31.3690242767334,0.7413194179534912,512,0.025
5,7342.657731056213,21.015085220336914,0.7727864384651184,512,0.0125
5,3529.502429962158,9.870076179504395,0.8185763955116272,512,0.00625
5,7997.161582946777,11.183615684509277,0.7894965410232544,512,0.003125
5,15888.651359558105,23.9608154296875,0.8140190839767456,512,0.0015625
5,-23548.440646901727,-283.1595764160156,0.566650390625,1024,0.1
5,20227.995346069336,81.28185272216797,0.635986328125,1024,0.05
5,9732.389684677124,26.01334571838379,0.764892578125,1024,0.025
5,4820.595198631287,12.907772064208984,0.791015625,1024,0.0125
5,4524.104350090027,6.810330390930176,0.783203125,1024,0.00625
5,10385.618671417236,18.760608673095703,0.772216796875,1024,0.003125
5,27450.0391998291,22.772554397583008,0.81787109375,1024,0.0015625
6,58196.984071421204,765.7470092773438,0.19370993971824646,16,0.1
6,552349.2068500519,2653.4892578125,0.3433493673801422,16,0.05
6,157672.23360824585,675.82177734375,0.47816506028175354,16,0.025
6,-44546.01866149902,-594.0830078125,0.6476362347602844,16,0.0125
6,18222.290100306273,84.32207489013672,0.6822916865348816,16,0.00625
6,9451.690448760986,21.29630470275879,0.7445913553237915,16,0.003125
6,5690.428419113159,10.804719924926758,0.7786458134651184,16,0.0015625
6,2666149.1654392183,17356.69921875,0.32892629504203796,32,0.1
6,141692.50889396667,990.4754638671875,0.42848557233810425,32,0.05
6,136564.87057495117,1417.8179931640625,0.5430688858032227,32,0.025
6,14381.681739807129,160.33731079101562,0.7255609035491943,32,0.0125
6,4965.003654837608,14.465276718139648,0.7471955418586731,32,0.00625
6,5656.539106369019,13.40124225616455,0.7596153616905212,32,0.003125
6,6090.868844985962,14.122349739074707,0.7826522588729858,32,0.0015625
6,-1226.9256153721362,-14.387880325317383,0.1720753163099289,64,0.1
6,-73830.94256973267,-2206.302001953125,0.5322515964508057,64,0.05
6,22785.244795560837,311.2465515136719,0.5625,64,0.025
6,11642.956092834473,51.79423141479492,0.7141426205635071,64,0.0125
6,7467.531273841858,26.957651138305664,0.7706330418586731,64,0.00625
6,3438.453622341156,8.49018669128418,0.7886618375778198,64,0.003125
6,3438.205979347229,4.32484769821167,0.825120210647583,64,0.0015625
6,408331.3409117758,4068.639892578125,0.3467548191547394,128,0.1
6,-32139.25008392334,-905.8372802734375,0.48637819290161133,128,0.05
6,52429.29817587137,333.1823425292969,0.6927083134651184,128,0.025
6,9339.77073764801,28.142986297607422,0.7347756624221802,128,0.0125
6,7087.603790283203,17.210012435913086,0.7868589758872986,128,0.00625
6,3325.3637981414795,5.077297687530518,0.7810496687889099,128,0.003125
6,4690.07040977478,4.635157585144043,0.8080929517745972,128,0.0015625
6,376522.97692871094,2242.580322265625,0.4490131437778473,256,0.1
6,171541.03903198242,694.7091064453125,0.6371299624443054,256,0.05
6,32804.4132232666,108.25657653808594,0.7339637875556946,256,0.025
6,11417.760028839111,23.300155639648438,0.7485608458518982,256,0.0125
6,2779.3225514888763,8.509943962097168,0.8075658082962036,256,0.00625
6,3033.0264916419983,4.763999938964844,0.7872121930122375,256,0.003125
6,6631.217192649841,9.036872863769531,0.8133223652839661,256,0.0015625
6,8014.759626597166,321.46051025390625,0.5494791865348816,512,0.1
6,40915.339650154114,332.6242370605469,0.6848958134651184,512,0.05
6,7808.6649079322815,29.190624237060547,0.7434895634651184,512,0.025
6,3691.518216609955,8.75554084777832,0.7947048544883728,512,0.0125
6,5789.892587661743,10.98367977142334,0.7925347089767456,512,0.00625
6,5353.174717903137,8.812999725341797,0.8109809160232544,512,0.003125
6,14373.852035522461,14.809066772460938,0.8190104365348816,512,0.0015625
6,-1500.9580024331808,83.11582946777344,0.506103515625,1024,0.1
6,10956.73742467165,75.90187072753906,0.69482421875,1024,0.05
6,10637.940930843353,28.126298904418945,0.784912109375,1024,0.025
6,4842.793011665344,12.116860389709473,0.791748046875,1024,0.0125
6,6121.705921173096,12.391569137573242,0.798828125,1024,0.00625
6,17297.08829498291,23.94430160522461,0.823974609375,1024,0.003125
6,40197.917251586914,96.62469482421875,0.795166015625,1024,0.0015625
7,-2.4697302233252088e-23,-2.3797368171832002e-28,0.10436698794364929,16,0.1
7,655628.3166503906,5623.6875,0.36578527092933655,16,0.05
7,101750.94236940145,381.90093994140625,0.4685496687889099,16,0.025
7,-1788.173686504364,-265.699462890625,0.6480368375778198,16,0.0125
7,8119.304181814194,32.5839958190918,0.7285656929016113,16,0.00625
7,7591.168658256531,16.439863204956055,0.7558093070983887,16,0.003125
7,2821.179023385048,5.459446430206299,0.7532051205635071,16,0.0015625
7,0.0,0.0,0.10176282376050949,32,0.1
7,213503.24165344238,-4788.63525390625,0.4659455120563507,32,0.05
7,24781.232191562653,-483.01239013671875,0.5520833134651184,32,0.025
7,48272.702938079834,215.16807556152344,0.7163461446762085,32,0.0125
7,11664.437790870667,29.92920684814453,0.7385817170143127,32,0.00625
7,8135.566686272621,25.55486488342285,0.8000801205635071,32,0.003125
7,3301.9969062805176,6.982995510101318,0.7700320482254028,32,0.0015625
7,2458.636671689339,27.77259635925293,0.17367789149284363,64,0.1
7,423659.25019454956,2069.561279296875,0.5240384340286255,64,0.05
7,63557.289726257324,208.5181884765625,0.6314102411270142,64,0.025
7,21858.60536289215,94.71378326416016,0.7271634340286255,64,0.0125
7,5716.86164867878,17.06875991821289,0.7586137652397156,64,0.00625
7,5501.881401062012,14.047863006591797,0.7902644276618958,64,0.003125
7,3333.7583417892456,3.0762391090393066,0.7714343070983887,64,0.0015625
7,311.25618644151837,6.62868595123291,0.19711539149284363,128,0.1
7,148264.54999923706,1591.16455078125,0.5637019276618958,128,0.05
7,-5652.1972370147705,193.36346435546875,0.7109375,128,0.025
7,21819.90479373932,84.01819610595703,0.7510015964508057,128,0.0125
7,7130.79568195343,22.70429801940918,0.7946714758872986,128,0.00625
7,3148.1796016693115,5.130392551422119,0.7690304517745972,128,0.003125
7,3813.3472261428833,4.894265174865723,0.8024839758872986,128,0.0015625
7,625717.3996961117,2195.676025390625,0.5143914222717285,256,0.1
7,48674.38768219948,256.2215881347656,0.5729851722717285,256,0.05
7,16761.466881990433,104.39346313476562,0.7518503069877625,256,0.025
7,11511.761573791504,26.128488540649414,0.7859786152839661,256,0.0125
7,5664.240537643433,16.970325469970703,0.7734375,256,0.00625
7,8018.928005218506,9.103593826293945,0.7917351722717285,256,0.003125
7,7649.782338142395,9.227007865905762,0.8098273277282715,256,0.0015625
7,197894.88862609863,826.314208984375,0.6026475429534912,512,0.1
7,18284.822179853916,144.11483764648438,0.677734375,512,0.05
7,17077.535043001175,41.49967956542969,0.7493489384651184,512,0.025
7,1865.2458884119987,5.737377166748047,0.7693142294883728,512,0.0125
7,3723.8857851028442,5.721220016479492,0.8038194179534912,512,0.00625
7,9615.98639678955,12.462897300720215,0.7823350429534912,512,0.003125
7,21328.49324798584,34.439613342285156,0.7990451455116272,512,0.0015625
7,43251.81439858675,295.4349060058594,0.510498046875,1024,0.1
7,32855.73213195801,100.2920150756836,0.771728515625,1024,0.05
7,7530.697832107544,19.084224700927734,0.780029296875,1024,0.025
7,7521.556324005127,16.128095626831055,0.77392578125,1024,0.0125
7,7258.083274841309,16.889324188232422,0.783203125,1024,0.00625
7,16148.850448608398,26.362539291381836,0.81298828125,1024,0.003125
7,23980.784454345703,33.482662200927734,0.81787109375,1024,0.0015625
8,0.0004680338750233659,3.0323633382067783e-06,0.09915865212678909,16,0.1
8,8.55849028799649e-13,-3.1638993376940816e-17,0.09475160390138626,16,0.05
8,129063.33893693984,1094.3988037109375,0.5845352411270142,16,0.025
8,35744.21743774414,177.7919464111328,0.6542468070983887,16,0.0125
8,11992.222306087613,77.10416412353516,0.6654647588729858,16,0.00625
8,5726.77984046936,14.029316902160645,0.7550080418586731,16,0.003125
8,10377.840962409973,19.402481079101562,0.7972756624221802,16,0.0015625
8,68036.99467720091,849.0255126953125,0.2806490361690521,32,0.1
8,396268.24490356445,1847.0404052734375,0.47455930709838867,32,0.05
8,9260.494869552553,1081.398681640625,0.5977563858032227,32,0.025
8,27091.037724733353,214.7799530029297,0.7169471383094788,32,0.0125
8,18063.62643623352,59.69839096069336,0.7766426205635071,32,0.00625
8,3851.7213768959045,9.501052856445312,0.776442289352417,32,0.003125
8,3723.7549362182617,6.107962608337402,0.784254789352417,32,0.0015625
8,-1.014117398997344e-10,-2.226962379592659e-16,0.10316506773233414,64,0.1
8,212650.9181222096,1228.1439208984375,0.5669070482254028,64,0.05
8,101818.35042953491,309.34014892578125,0.6614583134651184,64,0.025
8,10894.949913263321,82.85233306884766,0.729567289352417,64,0.0125
8,13559.585461854935,76.72173309326172,0.7964743375778198,64,0.00625
8,4056.8206491470337,8.45529842376709,0.7546073794364929,64,0.003125
8,2821.52743434906,4.722232818603516,0.8052884340286255,64,0.0015625
8,-20971.531860351562,2530.88671875,0.4925881326198578,128,0.1
8,114892.7847328186,348.2848205566406,0.47576120495796204,128,0.05
8,59791.278323054314,255.78579711914062,0.7185496687889099,128,0.025
8,19230.83061981201,61.290367126464844,0.7672275900840759,128,0.0125
8,10236.051821231842,30.021764755249023,0.7978765964508057,128,0.00625
8,2887.663860321045,3.984391689300537,0.792067289352417,128,0.003125
8,7079.984313964844,7.4303741455078125,0.7692307829856873,128,0.0015625
8,-299619.2749710083,-1596.890380859375,0.47964638471603394,256,0.1
8,15189.95036315918,-267.56585693359375,0.5894325375556946,256,0.05
8,4892.367257118225,38.2975959777832,0.6371299624443054,256,0.025
8,7898.889740943909,19.24142074584961,0.7265625,256,0.0125
8,3953.562991142273,10.913333892822266,0.7987253069877625,256,0.00625
8,3187.0202169418335,4.112500190734863,0.8110608458518982,256,0.003125
8,13631.785026550293,25.144325256347656,0.7892680764198303,256,0.0015625
8,-962.5414808094501,206.41049194335938,0.5373263955116272,512,0.1
8,21740.167380809784,87.54779052734375,0.6484375,512,0.05
8,18540.49505519867,93.8718032836914,0.7521701455116272,512,0.025
8,11894.363414764404,42.174400329589844,0.8155381679534912,512,0.0125
8,6274.328861236572,9.673994064331055,0.7693142294883728,512,0.00625
8,4622.487543106079,6.466620922088623,0.8240017294883728,512,0.003125
8,29867.04273223877,57.977596282958984,0.7586805820465088,512,0.0015625
8,75047.52647081017,304.4023742675781,0.596435546875,1024,0.1
8,32056.12269592285,182.11697387695312,0.66064453125,1024,0.05
8,9172.704021930695,23.223514556884766,0.732666015625,1024,0.025
8,4822.2125062942505,8.481266975402832,0.752197265625,1024,0.0125
8,8769.563095092773,29.635330200195312,0.767822265625,1024,0.00625
8,24426.760147094727,39.10520935058594,0.783447265625,1024,0.003125
8,33726.20489501953,47.16592025756836,0.811767578125,1024,0.0015625
9,-7.497941989509371e-10,-8.102568616052963e-11,0.10196314007043839,16,0.1
9,33799794.099609375,191093.578125,0.3850160241127014,16,0.05
9,147379.7804107666,494.6473388671875,0.5502804517745972,16,0.025
9,56873.708005316556,333.1011962890625,0.6674679517745972,16,0.0125
9,11574.060511112213,44.653343200683594,0.698317289352417,16,0.00625
9,10614.669734954834,27.614700317382812,0.7379807829856873,16,0.003125
9,8209.513927459717,19.816028594970703,0.8157051205635071,16,0.0015625
9,1945.536119635217,20.08628273010254,0.13661858439445496,32,0.1
9,-147285.94548034668,-2702.18798828125,0.47495993971824646,32,0.05
9,85566.37766647339,409.5327453613281,0.5492788553237915,32,0.025
9,54889.42070007324,196.90386962890625,0.6879006624221802,32,0.0125
9,8886.444339513779,28.905385971069336,0.7257612347602844,32,0.00625
9,4368.890674591064,7.887876987457275,0.7221554517745972,32,0.003125
9,2961.382257461548,4.734400272369385,0.7888621687889099,32,0.0015625
9,241010.50050354004,3223.525634765625,0.3665865361690521,64,0.1
9,219083.05629730225,1585.6947021484375,0.5556890964508057,64,0.05
9,122649.96277713776,606.8042602539062,0.6482371687889099,64,0.025
9,12016.62673997879,-139.26577758789062,0.7131410241127014,64,0.0125
9,6252.586599349976,15.283628463745117,0.7504006624221802,64,0.00625
9,4249.544857978821,10.382590293884277,0.7830528616905212,64,0.003125
9,3308.1469831466675,3.9805378913879395,0.8197115659713745,64,0.0015625
9,307947.9342651367,2218.0322265625,0.42528045177459717,128,0.1
9,8033.355380833149,87.85107421875,0.45973557233810425,128,0.05
9,16681.277348168194,92.08314514160156,0.5919471383094788,128,0.025
9,2877.7973630428314,17.30591583251953,0.7225561141967773,128,0.0125
9,7928.766977310181,20.534221649169922,0.7936698794364929,128,0.00625
9,3911.0049982070923,7.962703227996826,0.8048878312110901,128,0.003125
9,4287.873106956482,7.1640143394470215,0.8064903616905212,128,0.0015625
9,195512.81172180176,1549.2310791015625,0.4712170958518982,256,0.1
9,122064.26988220215,416.41680908203125,0.6101973652839661,256,0.05
9,3438.578489303589,-33.8805046081543,0.7123766541481018,256,0.025
9,3967.1695811748505,12.079169273376465,0.7654194235801697,256,0.0125
9,4305.677291870117,8.267367362976074,0.7627466917037964,256,0.00625
9,3465.0085418224335,8.061128616333008,0.8279194235801697,256,0.003125
9,12384.060802459717,29.873472213745117,0.8038651347160339,256,0.0015625
9,153219.74264144897,1017.7482299804688,0.59765625,512,0.1
9,1466.413495540619,38.64997863769531,0.5542534589767456,512,0.05
9,4902.4440813064575,17.892343521118164,0.78125,512,0.025
9,5658.77868270874,15.308513641357422,0.7625868320465088,512,0.0125
9,3434.7655057907104,5.731118202209473,0.7966579794883728,512,0.00625
9,7105.105474472046,18.610212326049805,0.779296875,512,0.003125
9,15247.563331604004,19.011316299438477,0.8187934160232544,512,0.0015625
9,61047.167262256145,500.3384094238281,0.583251953125,1024,0.1
9,14750.397090367973,45.16880416870117,0.607421875,1024,0.05
9,9432.786854743958,28.365365982055664,0.782470703125,1024,0.025
9,3992.4346771240234,7.758087158203125,0.793701171875,1024,0.0125
9,17914.63405227661,85.82266235351562,0.8037109375,1024,0.00625
9,12116.661182403564,20.90994644165039,0.81201171875,1024,0.003125
9,43108.80625915527,56.60208511352539,0.820556640625,1024,0.0015625
10,3.7073558741169965e-13,6.093022979977443e-17,0.10456730425357819,16,0.1
10,729586.8057861328,2920.05908203125,0.3545673191547394,16,0.05
10,127958.96923828125,534.473876953125,0.5182291865348816,16,0.025
10,40677.940514564514,385.58599853515625,0.6258012652397156,16,0.0125
10,20131.553874015808,68.25341796875,0.6971153616905212,16,0.00625
10,15197.205955505371,32.06729507446289,0.7806490659713745,16,0.003125
10,5175.503757476807,12.44153881072998,0.8054887652397156,16,0.0015625
10,658495.3244027942,9943.212890625,0.27924680709838867,32,0.1
10,985700.4699707031,2717.060302734375,0.4086538553237915,32,0.05
10,79672.35805130005,369.8766174316406,0.6187900900840759,32,0.025
10,6369.344534873962,-118.59196472167969,0.6875,32,0.0125
10,-6649.302010536194,-67.68836212158203,0.7732371687889099,32,0.00625
10,4841.282890796661,15.78206729888916,0.7800480723381042,32,0.003125
10,2139.633378267288,4.7531256675720215,0.7960737347602844,32,0.0015625
10,-5.060067995917052,1.6145291328430176,0.15965545177459717,64,0.1
10,-506031.12324523926,-3238.256591796875,0.47055289149284363,64,0.05
10,90421.50363349915,479.8785400390625,0.6400240659713745,64,0.025
10,19922.119159698486,52.46892166137695,0.6672676205635071,64,0.0125
10,9930.141618728638,28.769092559814453,0.7638221383094788,64,0.00625
10,1947.4085327386856,5.037413120269775,0.7894631624221802,64,0.003125
10,3998.547134399414,5.125370502471924,0.7964743375778198,64,0.0015625
