precision,emd,noise 5%,noise 10%,noise 15%,noise 20%,batch_size,learning_rate
4,7.004456917444865,-62.28483863063943,-54.94069792792347,-48.88883846203725,-44.41749507425786,16,0.025
4,1.9109400113423665,10.13331564441787,37.67427082090015,60.62751427624403,78.37481009715458,16,0.0125
4,1.6969029506047566,16.224597994551377,54.579763689836646,89.2119234559998,115.95003798359596,16,0.00625
4,1.3910086552302043,27.67536275835267,72.24387366476356,107.36427158421016,133.60012756714377,16,0.003125
4,1.230676571528117,36.11843534869243,90.44836474391035,130.65229106334667,160.09906690099345,16,0.0015625
4,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,-0.00028422756756453233,32,0.1
4,13.747170766194662,-0.22635753705758754,-0.30125198694134253,-0.2688273242184201,-0.205968986834509,32,0.05
4,5.301364421844482,-49.52071760453336,-42.84867186009565,-37.249485440736436,-33.09947941884373,32,0.025
4,2.3755508263905845,-12.396119184592122,10.540843140993271,29.00420312272979,42.58310272869268,32,0.0125
4,1.4854127566019695,21.68322167601225,63.44681115615164,97.32511974596295,123.18069760242702,32,0.00625
4,1.4866199890772502,24.42119065646741,66.34084711337536,101.96529366486708,128.99110197667235,32,0.003125
4,1.2621989250183105,33.77178815597749,82.83148654167341,120.37233903898833,147.9918006001459,32,0.0015625
4,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,64,0.1
4,13.254566510518393,-5.123347231235708,-2.54267985035518,-0.7879696447996857,0.45735893103055075,64,0.05
4,5.167880376180013,-32.54463254823567,-25.906657457771683,-20.29654027934003,-16.310548863837813,64,0.025
4,2.21020770072937,-6.304144112968288,19.544052754376537,41.020225596133365,56.75985296241765,64,0.0125
4,1.581973393758138,13.524011455537257,52.035529085144496,82.46919294807674,104.95327198581805,64,0.00625
4,1.2433140675226848,33.56203228205623,85.83264808236422,122.96778649815941,148.4757545801286,64,0.003125
4,1.255314588546753,33.838473622224235,82.42074189043433,119.03459545758344,145.35611473967322,64,0.0015625
4,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-0.00011785045484383046,-0.00036741612392488323,128,0.1
4,13.733343442281088,-0.5008615121703495,-0.6489332292594607,-0.6048929521043164,-0.46933472909176926,128,0.05
4,9.063520749409994,-1.668506225112787,13.923451804544923,27.173218011859188,36.04616207337065,128,0.025
4,2.2337363163630166,-12.804553471419785,15.146840683202171,38.357985488086875,55.454946439767525,128,0.0125
4,1.4990544716517131,17.545710674537563,60.8909394980896,96.83108318181331,123.76065213726906,128,0.00625
4,1.2906326055526733,32.966484156491816,79.86984107954004,116.09223791267647,142.82614384131838,128,0.003125
4,1.2978520790735881,31.75453240582793,79.22991758159915,115.09480407783875,140.22891527053073,128,0.0015625
4,13.756810188293457,-1.386475939339182e-05,-0.0002149037705975732,-0.0005892522742191523,-0.0013934083190358779,256,0.1
4,11.398893515268961,-36.79076015179228,-32.922691602111826,-29.45146119248721,-22.790679527813438,256,0.05
4,7.782457192738851,-4.386997468107896,-3.64059692681739,1.0789619514021926,10.793510208027142,256,0.025
4,2.214234550793966,-12.622214040487426,14.90491446114108,37.412808278917026,54.010022820543675,256,0.0125
4,1.3620993693669636,26.973014135189057,70.7726155921202,106.77707589976684,133.3008531652615,256,0.00625
4,1.421138048171997,23.48484276555463,64.46041017097868,97.40143959964333,121.2691158818156,256,0.003125
4,1.3850841919581096,27.97770649243755,73.85219549077748,111.15391451047476,138.177732111553,256,0.0015625
4,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-0.0008526827026935969,-0.0010467893342010824,512,0.1
4,13.545520464579264,-2.9771495646744306,-1.929774483171676,-1.105562586030681,-0.4568495908862657,512,0.05
4,8.478779474894205,4.275261778917127,19.511603470524495,32.87255809796171,42.03482957028913,512,0.025
4,3.8628653287887573,-51.328868852032535,-37.57393324411201,-25.681850451901663,-16.87733109270896,512,0.0125
4,1.5540865659713745,15.339885183455868,52.75538764908673,84.86048112306385,108.44861433823775,512,0.00625
4,1.3623158534367878,22.163257218766386,64.29519585649211,99.27487036807852,126.11212799887622,512,0.003125
4,1.7443809111913045,-0.2304847494291542,35.39338436785366,64.33323903307297,85.47804389019169,512,0.0015625
4,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,1024,0.1
4,13.756810188293457,-0.03177109614995736,-0.10793021949785862,-0.12496307641264047,-0.13735123893063605,1024,0.05
4,9.50751527150472,-7.768461856281744,6.342344472594786,19.522839614756645,28.097368545205054,1024,0.025
4,5.987423817316691,-41.74252809894107,-41.71393343337595,-41.67862911574604,-41.62722163316064,1024,0.0125
4,1.4757297833760579,23.788735168946836,68.37399990457203,105.73348732493518,133.97899981356002,1024,0.00625
4,1.544061263402303,14.981282670915077,51.8026678659867,83.58002483634209,107.27223989845585,1024,0.003125
4,1.5317053000132244,19.78370558294777,60.548355127112806,93.5338568932077,116.89437617704853,1024,0.0015625
5,13.756807327270508,6.9323811384328574e-06,6.9323811384328574e-06,6.9323811384328574e-06,6.9323811384328574e-06,16,0.1
5,13.713943163553873,-0.33962647717037464,-0.362748689828204,-0.24573986270620787,-0.11796616785659671,16,0.05
5,2.6551566918691,1.5570433446934346,25.981302441696176,42.101272499406825,52.059747612086255,16,0.025
5,1.7731406688690186,16.872013533248417,55.0566343749189,83.8288787914522,103.40705794779169,16,0.0125
5,1.3741523424784343,31.530585735636404,79.39474072916535,117.65178761145062,146.41281122407136,16,0.00625
5,1.2198565006256104,39.3355039794201,95.97507959133375,140.36080492544733,173.0450943613432,16,0.003125
5,1.1559715668360393,42.7146018506013,100.37307787909631,141.05408353937372,169.32940753416426,16,0.0015625
5,13.756810188293457,-1.386475939339182e-05,-0.00017330949241739775,-0.001927201555681463,-0.00259271000656427,32,0.1
5,13.659982681274414,-0.9294217277444876,-0.77738518368028,-0.54106075806732,-0.3089461885443044,32,0.05
5,8.195270538330078,-54.6310967392979,-52.409571501917064,-52.77831533727653,-53.148391596119986,32,0.025
5,2.8768746058146157,-26.884533636689607,1.3592633702270749,22.303222202762147,36.08033103256237,32,0.0125
5,1.3862532377243042,35.88790182251122,87.43756737082752,125.11943044535799,151.31488506703437,32,0.00625
5,1.2709123293558757,39.58703966500785,94.6047024914928,134.86118304043487,161.8759465020087,32,0.003125
5,1.1512428919474285,55.698523980552785,124.82618375771122,169.7041582527888,196.98506584431794,32,0.0015625
5,13.756810188293457,-1.386475939339182e-05,-0.0002564980487777487,-0.0007486970072431583,-0.0022599557811228666,64,0.1
5,13.70702075958252,-0.5058494649600883,-0.5210308628356527,-0.3780181986137338,-0.23504032219629603,64,0.05
5,8.524564425150553,3.0093607310959394,18.166106372246002,31.990761024749407,41.26673289836602,64,0.025
5,2.888888359069824,-21.926633564625075,7.290790134354762,26.510884488708147,38.13617470377678,64,0.0125
5,1.4514786005020142,32.88143736574384,83.78739615231254,121.77426938575718,147.19972305914519,64,0.00625
5,1.2263822952906291,46.70953212756498,108.51617382554294,150.40043358177275,176.93689783931984,64,0.003125
5,1.203288992245992,55.428054889413794,120.28992437328363,158.8976816042952,179.75077009231865,64,0.0015625
5,13.756810188293457,-1.386475939339182e-05,-0.00011785045484383046,-0.0015805825708466675,-0.002246091021729475,128,0.1
5,13.756797790527344,-0.03740022216910474,-0.11735836164981912,-0.1525679498605481,-0.16002026475059217,128,0.05
5,6.512161731719971,-52.803684529969374,-45.7529669964684,-40.54020529995146,-36.73937593729454,128,0.025
5,2.181460698445638,-3.212575641747169,35.35402654685423,59.39885594908515,73.39854657678013,128,0.0125
5,1.296775499979655,34.24401791188347,84.84672504101803,123.16078874258665,150.69859973627845,128,0.00625
5,1.2709583441416423,35.1642037505791,91.93566651870015,131.77791741392465,158.9967757723267,128,0.003125
5,1.257047414779663,39.52062792950284,94.0665411207223,130.93613790505685,154.29813412729857,128,0.0015625
5,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-0.0006239141727026319,-0.0006516436914894156,256,0.1
5,13.7200558980306,-0.3903190495622288,-0.44562081303694784,-0.371919883157304,-0.2558876637400736,256,0.05
5,8.31463368733724,-2.5886296673413036,3.6854474166426234,16.374210225766,29.30822093155202,256,0.025
5,2.2343624035517373,-11.499559546701853,18.980310200125846,41.82468153633967,57.260933041797536,256,0.0125
5,1.39741849899292,34.18506762610647,77.72074923931933,109.26856591434039,130.42359258294977,256,0.00625
5,1.3183789253234863,38.81403125894039,91.31248415369998,129.12322987108482,153.2597172857318,256,0.003125
5,1.3332398335138957,33.20311984243956,80.17259079534236,115.00332065860954,138.70226342755092,256,0.0015625
5,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,512,0.1
5,13.756810188293457,-0.0026273719050477497,-0.023500767171799136,-0.042072612379247476,-0.050682627962543796,512,0.05
5,8.089453220367432,3.8671631688483687,26.216669762289747,42.586599687246775,52.43413528931914,512,0.025
5,2.2855437596639,-11.583544735322027,18.66127844851362,41.25597956187038,55.7718619374747,512,0.0125
5,1.279195745786031,38.516511004359316,94.32539404569737,134.77857474904883,161.17776100688326,512,0.00625
5,1.5202168623606365,23.876752564398462,68.52871501569234,101.16398584225684,123.52798705404506,512,0.003125
5,1.5137162605921428,21.959432525670696,68.71950448151603,99.33973185272598,118.40494901062549,512,0.0015625
5,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,1024,0.1
5,13.756810188293457,-0.041573481041085374,-0.10193371106021666,-0.12163553415822644,-0.11905668891105556,1024,0.05
5,8.119535287221273,-9.789890117393425,4.280353699523592,21.085186098211086,34.52141748779781,1024,0.025
5,1.481541633605957,26.378620915617482,70.55953650735206,106.09656912190403,131.7736009253889,1024,0.0125
5,1.4596798817316692,28.541570712314922,83.05884456455341,123.70527265890414,149.59788394673745,1024,0.00625
5,1.4804921944936116,19.31555228990135,63.20051159212113,94.62832030420687,115.51277066609882,1024,0.003125
5,1.2517183621724446,51.69798127802573,111.80240049340134,150.99508185959067,175.9585904031311,1024,0.0015625
6,13.756807327270508,6.9323811384328574e-06,6.9323811384328574e-06,-0.0008942771668578386,-4.8526667969030005e-05,16,0.1
6,13.689341227213541,-0.3634145403528336,-0.3389340960989526,-0.20775402629229933,-0.08131120807717684,16,0.05
6,6.264570871988933,-43.28090167190382,-43.28090167190382,-43.28090167190382,-43.28090167190382,16,0.025
6,2.34917143980662,19.965736807905646,68.88059448397453,95.68112937272869,111.00948284924765,16,0.0125
6,1.375908613204956,53.89641861458862,118.46399025191393,158.70634774446415,184.7600207867677,16,0.00625
6,1.2194299697875977,46.053139407116014,108.36034066780587,155.6671997747651,187.85878240195828,16,0.003125
6,1.185078501701355,60.06646709905756,127.59843193333896,172.8274640814014,201.1360144224632,16,0.0015625
6,13.756810188293457,-1.386475939339182e-05,-0.0005268608569488891,-0.002842275675645323,-0.004346602069828336,32,0.1
6,13.569326718648275,-1.367584348666578,-0.5939312614326282,-0.05180692766435319,0.3422761936156551,32,0.05
6,6.989657402038574,-25.596679413419253,-22.985182394718542,-20.942657077790482,-19.37768813921653,32,0.025
6,2.24575146039327,8.538683059752113,50.535083878448546,72.89512777808466,84.94328686652705,32,0.0125
6,1.3060595194498699,43.97666379133252,103.27391963213894,145.08909925452255,172.37415017811816,32,0.00625
6,1.171650767326355,83.5754298282376,158.56109145233376,194.5655189759515,211.6526304726073,32,0.003125
6,1.1627782980600994,95.79814610443466,156.7062696494469,186.44681544571688,201.79258112339454,32,0.0015625
6,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-0.00036741612392488323,-0.000922006499660556,64,0.1
6,13.756803512573242,-0.020471327178393926,-0.0658645714601831,-0.07222156672689059,-0.06778484156801076,64,0.05
6,2.5023103952407837,19.139411881367074,52.38636969418321,70.96758257303962,82.44405992863288,64,0.025
6,2.0495243867238364,8.469763350515725,53.71551071125908,79.5824961703611,93.81332766683138,64,0.0125
6,1.2964364687601726,47.52085858679357,106.0356357459897,145.6865240649972,170.53537110954696,64,0.00625
6,1.1704285144805908,76.29163846243318,151.76009694583544,188.98532592211293,206.48381292582621,64,0.003125
6,1.1911062002182007,112.18038170193469,191.1030860243023,225.14528275053263,239.2532799398062,64,0.0015625
6,13.756810188293457,-1.386475939339182e-05,-0.00023570090968766093,-0.00011785045484383046,-0.0018648101384111998,128,0.1
6,13.756810188293457,-0.004020780224083627,-0.0311818438757382,-0.043888895859781805,-0.038911447237554145,128,0.05
6,6.330972989400228,-44.0924574950821,-36.44722490034028,-30.80279253581089,-26.991483375351653,128,0.025
6,1.4156306385993958,56.32695126356291,118.60792651356037,152.43428715402445,169.83688360516592,128,0.0125
6,1.339908281962077,56.37092712266965,116.42871021903505,150.9757384779597,170.51642152158473,128,0.00625
6,1.2305817206700642,69.57452681995375,136.72344535528453,170.21663844507293,186.58633390728025,128,0.003125
6,1.105781356493632,89.2722264084687,171.85803714466547,219.67951299521388,247.98325953389434,128,0.0015625
6,13.756810188293457,-1.386475939339182e-05,-0.00022183615029426913,-0.0014142054581259657,-0.003071044205636288,256,0.1
6,13.74083137512207,-0.0406987469588722,-0.13251384305691452,-0.12257513131661696,-0.08895563434035896,256,0.05
6,6.5838165283203125,-40.47771520845839,-34.44233412209689,-31.75249636712965,-30.23392614206551,256,0.025
6,2.143707553545634,-4.277696775128609,34.941359546099136,60.47275526525304,75.50762011988286,256,0.0125
6,1.1470333735148113,81.5137996067351,144.7685446289134,177.56172304895298,195.86279933097853,256,0.00625
6,1.1740506092707317,75.30887396381317,141.6986814876935,175.0351274866732,192.44185776927603,256,0.003125
6,1.4506330490112305,50.26903245613862,99.20928881026153,123.53617351664816,136.1156144340375,256,0.0015625
6,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,-1.386475939339182e-05,512,0.1
6,11.808265209197998,-32.443791679661146,-31.751904711273873,-27.144512617183995,-9.528141705002644,512,0.05
6,8.131706873575846,3.9748065471734435,22.415676569063084,37.74786906935374,47.612714208187626,512,0.025
6,1.4068724314371746,61.39752618718476,119.1336085328262,145.84323209444602,158.82524169396592,512,0.0125
6,1.319995681444804,52.35110838962503,109.27997985717654,143.27556410185935,163.2708926478002,512,0.00625
6,1.4012014071146648,39.47044936378103,97.39747064209035,129.75231286094404,146.4123643583072,512,0.003125
6,1.4926106135050456,35.71857947879038,74.99208258729332,99.89897977721347,115.69913789119312,512,0.0015625
6,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-0.00019410663150748548,-0.0010259921951109947,1024,0.1
6,13.705867131551107,0.007199362262673596,-0.07416920310435819,-0.031133066898176253,0.03389777044749496,1024,0.05
6,8.180574099222818,-0.5145710548448138,5.197094209842829,16.230191808372645,27.59236556069065,1024,0.025
6,1.3767571449279785,41.8830389548047,98.11583195053873,136.98713213074362,160.5486360986801,1024,0.0125
6,1.3725869258244832,63.168379065644224,125.57937039537143,154.67939421834942,168.21044620649113,1024,0.00625
6,1.5098591248194377,33.6191114163177,82.10160005636256,109.77812133842991,126.27933174142939,1024,0.003125
6,1.803835391998291,27.88070687250077,69.99205903803863,93.97102817746199,107.84385435895105,1024,0.0015625
7,13.743846893310547,0.09249578183152472,0.09430683952530027,0.09430683952530027,0.09430683952530027,16,0.1
7,13.71309757232666,-0.07905850280526246,-0.13696843884145354,-0.08056762447211167,0.005007223963739353,16,0.05
7,2.9172755082448325,-5.02507626372048,29.352951786487132,49.43654105755827,61.65747348501018,16,0.025
7,1.7234386603037517,112.15605437585022,158.98034928446748,176.8698632755318,185.31036120881805,16,0.0125
7,1.3350872993469238,78.61009092886448,149.23793189781995,184.2883322541208,200.63384836712703,16,0.00625
7,1.1943961381912231,79.17856908666765,157.6302126661078,202.80794476991005,225.36969321573787,16,0.003125
7,1.1723255316416423,136.84410473431132,209.20983815019574,249.46834743505792,278.717559824853,16,0.0015625
7,13.756810188293457,-1.386475939339182e-05,-0.00024263328938435686,-0.00017330949241739775,-0.0011715721687416089,32,0.1
7,13.20206610361735,0.54079559482977,2.0368330841607034,2.8321596748036515,3.3203500621681536,32,0.05
7,4.822390238444011,-34.96146125413384,-20.967072157494755,-13.536257390278985,-9.475667913519437,32,0.025
7,2.108998696009318,48.79679937838545,97.66913381877502,114.0042193369382,119.88137095101263,32,0.0125
7,1.2493460178375244,102.9875173110932,169.90389755077015,198.28823177714628,210.1622724749372,32,0.00625
7,1.2374838987986247,87.15724354609367,145.61240206327713,172.76810172863904,185.86108374390562,32,0.003125
7,1.1954854726791382,113.52939668996004,176.39953456458267,199.10078906440162,208.658069998591,32,0.0015625
7,13.756810188293457,-0.00015251235332731003,-0.00026343042847444455,-0.0011646397890449128,-0.0042772782728613765,64,0.1
7,13.751276334126791,-0.002526713405860247,-0.030385289118550044,-0.00824822820869049,0.012626631859817425,64,0.05
7,4.547825336456299,-16.751939007794615,-4.177455242112671,1.5360764545690837,4.947711036069167,64,0.025
7,1.43086842695872,51.04372706110583,106.10525434722773,139.67491111870612,160.2650733012926,64,0.0125
7,1.2200250625610352,108.10362240275653,177.01778097052346,200.82160872171966,209.1749987688474,64,0.00625
7,1.1912279923756917,103.2850901090438,164.4208661524225,191.9034456799557,206.4732165343696,64,0.003125
7,1.132470726966858,90.56595928379102,174.91886453400912,225.06934580987726,253.52753353130834,64,0.0015625
7,13.756810188293457,-1.386475939339182e-05,-0.0006239141727026319,-0.0021836996044592117,-0.0031057061041197677,128,0.1
7,13.645970662434896,-0.4101614405568332,-0.26506928864847407,-0.03658811132849989,0.15153339269679805,128,0.05
7,4.249188741048177,2.097073852873606,14.073919157266763,19.59130507903468,21.538058645634653,128,0.025
7,1.434932788213094,174.43162474558497,243.097846528006,264.225679598162,273.09313940973436,128,0.0125
7,1.249456564585368,84.50073980069205,145.87673855706868,171.81359363258738,183.87070387987328,128,0.00625
7,1.1962205568949382,112.86313430204135,183.79570790153397,211.39940916578314,223.48267047073935,128,0.003125
7,1.2088747024536133,135.21813320795175,201.76548619158928,219.63187038151716,224.62334243454347,128,0.0015625
7,13.756810188293457,-1.386475939339182e-05,-0.0023986033750567847,-0.005025975280104534,-0.008145546143617694,256,0.1
7,13.719202359517416,-0.04094596367823971,-0.15271725279300633,-0.12080345290956249,-0.08376648366996571,256,0.05
7,4.829101085662842,-28.06903063276418,-14.591790416435321,-7.642565055707021,-2.4195942890935336,256,0.025
7,1.5824097792307537,62.46766726650961,119.78052387578664,141.79794582208322,150.86071879804268,256,0.0125
7,1.2873783111572266,101.44509205771627,161.13724652088948,182.87981678832872,191.36745007459734,256,0.00625
7,1.3556965589523315,78.21022409767782,140.24868262277283,166.57104340356443,177.66376985980187,256,0.003125
7,1.226340373357137,84.8543441929273,152.63673298302834,187.99773156943914,207.34887514578674,256,0.0015625
7,13.756810188293457,-1.386475939339182e-05,-0.0009774655372341234,-0.0031958270401768146,-0.007417646275464623,512,0.1
7,13.756810188293457,-0.00461003249830278,-0.027112536993777706,-0.04131698299230762,-0.045684382201226045,512,0.05
7,7.869976043701172,4.869643109021665,22.57404873423888,38.28024005037161,48.83943420160373,512,0.025
7,1.2676244179407756,98.2091240119805,165.8241280559213,192.90920579359528,204.80058298200737,512,0.0125
7,1.3412484327952068,75.1094208497091,126.47199758295567,147.97429443275743,158.4692392419397,512,0.00625
7,1.4168161153793335,56.40080891097814,115.28818189811373,148.67730770800281,169.88770407354073,512,0.003125
7,1.229868491490682,56.117525012557095,113.17809310265304,148.34068449732922,169.63918759196497,512,0.0015625
7,13.756810188293457,-1.386475939339182e-05,-0.00022183615029426913,-0.0006239141727026319,-0.0016776358866004103,1024,0.1
7,13.749136288960775,-0.014963800988572374,-0.0780420486044738,-0.0722918982554984,-0.057198620620552115,1024,0.05
7,9.237993558247885,-11.801292591950892,-6.494119193543481,3.9921349515136004,14.430344028769222,1024,0.025
7,1.3587580919265747,55.11480915792112,124.6388846411008,167.1226027450742,191.46447268485093,1024,0.0125
7,1.3816523949305217,67.36629102075007,125.52294664479327,150.3120684101006,161.2820477497238,1024,0.00625
7,1.230373462041219,74.23030483576042,140.15626597654352,172.54646959848873,189.58198402356956,1024,0.003125
7,1.6159816980361938,25.11581542327486,73.56180957324878,105.32744676702737,124.33264725741391,1024,0.0015625
8,13.756807327270508,-0.0009636009782421672,-0.02178154153695604,-0.04167747540425834,-0.052831676655996807,16,0.1
8,13.756807327270508,-0.004547642026811955,-0.02603109117481538,-0.029809238895261287,-0.037365534336153104,16,0.05
8,2.611660639444987,23.305827444314914,50.54011746470789,61.390421411821016,67.06961071740089,16,0.025
8,1.7329975763956706,22.882469519157798,62.98557618316588,93.82029551655044,115.38061545556216,16,0.0125
8,1.3217399915059407,83.57368481116794,161.6422683490649,200.85715893694183,219.2912079593356,16,0.00625
8,1.1893568833669026,172.60346129079056,244.73276766616289,268.3074747622427,279.1427431478902,16,0.003125
8,1.1348771651585896,109.52099674374607,171.11149641918513,201.68178921103237,218.16844320571636,16,0.0015625
8,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-0.0004298075411951464,-0.0011022483717746496,32,0.1
8,9.946719964345297,-45.98558556479757,-43.313549224887296,-42.56591922789356,-42.24679319541042,32,0.05
8,4.978298664093018,-33.33226056198468,-16.814579805519966,-6.731822200792338,-0.5600058006279353,32,0.025
8,1.5876023769378662,133.42451974331445,177.60474085233764,188.86142684205333,192.51849445710673,32,0.0125
8,1.4121618668238323,141.24235608106054,189.4555008204266,201.22102073944788,204.5757529141093,32,0.00625
8,1.1365737517674763,152.4219871365808,206.5510300297366,223.09075173195367,229.76794766529102,32,0.003125
8,1.12701682249705,156.6900076217354,201.51298341139878,215.61759062829407,221.8745992700805,32,0.0015625
8,13.756810188293457,-1.386475939339182e-05,-1.386475939339182e-05,-0.00038128088331827503,-0.0002772951878678364,64,0.1
8,13.639315923055014,-0.4963573733932727,-0.27879824856339624,-0.04326244014240261,0.1762684562832323,64,0.05
8,3.078151067097982,55.687963659294105,73.11880604265649,80.65223102777995,84.79104569170833,64,0.025
8,1.4815006653467815,38.60068017257645,87.25850272716774,118.55571083854556,137.84916444236185,64,0.0125
8,1.2244131962458293,165.29449378251974,206.37380199314146,218.101848460767,223.7909248930829,64,0.00625
